Name,Country,Address,Website,Email,Profile_URL
CANTINA MARTINI,Italy,"Contrada casalotto, Piglio 03010",https://cantina-martini.com/,,https://www.europages.co.uk/CANTINA-MARTINI/00000005478648-001.html
CANTINA DEL GIOGANTINU,Italy,"30, v. Milano, Berchidda 07022",http://www.giogantinu.it/,,https://www.europages.co.uk/CANTINA-DEL-GIOGANTINU/SEAC000012234-001.html
TUSCANY TRANSFER TOUR,Italy,"Pisa Airport, Pisa 56035",http://www.tuscany-tours-excursions.com/,info@tuscany-tours-excursions.com,https://www.europages.co.uk/TUSCANY-TRANSFER-TOUR/00000005375555-687299001.html
PRIOMONT,Spain,"Sardenya 517, Barcelona 08025",,,https://www.europages.co.uk/PRIOMONT/00000004477824-311678001.html
AZIENDA AGRICOLA VITIVINICOLA VALERIO ZENATO SOCIETA' AGRICOLA S. S.,Italy,"VIALE INDIPENDENZA, Peschiera Del Garda 37019",http://www.lemorette.it/,,https://www.europages.co.uk/AZIENDA-AGRICOLA-VITIVINICOLA-VALERIO-ZENATO-SOCIETA-AGRICOLA-S-S/SEAC005219954-001.html
BODEGAS PEÑARRUBIA,Spain,"Carretera de Sax S/N, Sax 03630",https://www.bodegaspenarrubia.com/,,https://www.europages.co.uk/BODEGAS-PENARRUBIA/00000005418541-754496001.html
BODEGAS Y VIÑEDOS ILURCE,Spain,"Avenida de Logroño 7, Alfaro 26540",http://www.ilurce.com/,info@ilurce.com,https://www.europages.co.uk/BODEGAS-Y-VINEDOS-ILURCE/ESP196098-15059001.html
LIQUOSYSTEMS GMBH,Germany,"Wilhelmstr. 45, Kirchheim Am Neckar 74366",,,https://www.europages.co.uk/LIQUOSYSTEMS-GMBH/DEU101369-00101.html
"LMH-WINES, LDA",Portugal,"Rua do Olival Nº 60-Azoia, Leiria 2400-823",https://www.lmh-wines.pt/,info@lmh-wines.com,https://www.europages.co.uk/LMHWINES-LDA/00000005379599-693940001.html
VEGLIO GIOVANNI E FIGLI,Italy,"9 VIA CANE GUIDO, Diano D'alba 12055",,,https://www.europages.co.uk/VEGLIO-GIOVANNI-E-FIGLI/SEAC000150368-001.html
ROYAL VIP - ROYAL MEDITER GROUP,Spain,"Calle Espigol, 19 purta 3, Paterna 46980",,,https://www.europages.co.uk/ROYAL-VIP-ROYAL-MEDITER-GROUP/00000003970183-241672001.html
COOPERATIVA AGRÍCOLA DE SÃO JOÃO DA PESQUEIRA,Portugal,"rua Drº Teófilo Bernardes nº1, São João Da Pesqueira 5130-323",https://www.fragadeouro.com/,,https://www.europages.co.uk/COOPERATIVA-AGRICOLA-DE-SAO-JOAO-DA-PESQUEIRA/00000004738618-536177001.html
CHATEAU DE BERTIN,France,"BERTIN CANTOIS, Porte De Benauge 33760",https://www.chateaudebertin.com/,,https://www.europages.co.uk/CHATEAU-DE-BERTIN/00000005377754-691420001.html
"JARAPAS Y ARTESANÍA ""HECHO CON CARIÑO""",Spain,"Avda. de la Alpujarra s/n, Pampaneira (granada) 18411",http://www.jarapasyartesania.com/,,https://www.europages.co.uk/JARAPAS-Y-ARTESANIA-HECHO-CON-CARINO/00000004570847-402401001.html
R.G. MANIFATTURE S.R.L.,Italy,"Via Arno 8, Galatina 73013",http://www.rgservice.it/,,https://www.europages.co.uk/RG-MANIFATTURE-SRL/00000004696894-495231001.html
FIRST GOOD WINE,Slovenia,"Gosposvetska 8, Ljubljana SI-",https://firstgoodwine.com/,hello@firstgoodwine.com,https://www.europages.co.uk/FIRST-GOOD-WINE/00000005454902-800415001.html
CARETTO LORIS LIVIO AZIENDA AGRICOLA,Italy,"CASCINA CARETTO SNC, San Giorgio Canavese (to) 10090",https://www.vinidelcanavese.it/,info@vinidelcanavese.it,https://www.europages.co.uk/CARETTO-LORIS-LIVIO-AZIENDA-AGRICOLA/00000005469402-842724001.html
WEINGUT PÖCKL,Austria,"Zwergäcker 1, Mönchhof 7123",http://www.poeckl.com/,info@poeckl.at,https://www.europages.co.uk/WEINGUT-POCKL/00000005207415-001.html
GREEN RESEARCH S.L.,Spain,"Ronda Narciso Monturiol, 19 (Parque Tecnológico), Paterna (valencia) 46980",http://www.myelosgreen.com/,"info@agrochimicasnc.it, info@hellafarm.gr, info@green-smile.com, ttag@palnet.com, agro@bioinsumos.net, sac@globalcrops.com.br, agriplus2001@yahoo.fr, thomas.prast@kalosgate.com, miguelmoreno@3msl.com, manoloparri@hotmail.com, bioinsumos200@gmail.com",https://www.europages.co.uk/GREEN-RESEARCH-SL/00000004671086-472380001.html
(WINERY COOP. OF NEMEA) KORINTHIAKI OINOPOIIA G.KYRGAINAS & CO,Greece,"130 Papakonstantinou Ave, Nemeas 205 00",,,https://www.europages.co.uk/WINERY-COOP-OF-NEMEA-KORINTHIAKI-OINOPOIIA-GKYRGAINAS-CO/GRC027195-00101.html
UNITED WINERIES INTERNATIONAL SA,Switzerland,"Rue Hans-Fries 1, Fribourg 1700",,,https://www.europages.co.uk/UNITED-WINERIES-INTERNATIONAL-SA/CHE041780-00101.html
BESALDUCH VALLS BODEGUES,Spain,"C/ Valencia,33-A1, San Mateo, 12170",,,https://www.europages.co.uk/BESALDUCH-VALLS-BODEGUES/00000003987411-254778001.html
GLOBAL WINERY,United Kingdom,"Unit 1/Leadon Court, Fromes Hill, Ledbury HR8 1HT",https://www.globalwinery.com/,rmoyse@westons-cider.com,https://www.europages.co.uk/GLOBAL-WINERY/00000004340782-001.html
SEÑORÍO DE RUBIÓS,Spain,"Lugar Bouza do Rato, s/n, As Neves-Pontevedra 36449",https://www.srubios.com/,info@srubios.com,https://www.europages.co.uk/SENORIO-DE-RUBIOS/00000005325853-001.html
BODEGAS OLMAZA,Spain,"Camino San Martin, s/n, San Vicente De La Sonsierra-Larioja 26338",http://www.bodegasolmaza.com/,info@bodegasolmaza.com,https://www.europages.co.uk/BODEGAS-OLMAZA/00000004822644-544927001.html
ARTEBOTTI SRLS,Italy,"Via Delle oci snc, Ispica 97014",https://www.artebotti.com/,info@artebotti.com,https://www.europages.co.uk/ARTEBOTTI-DI-MAURIZIO-CANNATA/00000005401987-733065001.html
SLOWWINES,Spain,"Calle San Vicente Ferrer, 7, Salamanca 37008",http://slowwines.net/,,https://www.europages.co.uk/SLOWWINES/00000005289564-601439001.html
VIÑEDOS Y BODEGAS LYNG,Spain,"Ctra. de Logroño km. 5, (apdo. de correos 11), Mendavia 31587",http://www.bodegaslyng.es/,bodegaslyng@gmail.com,https://www.europages.co.uk/VINEDOS-Y-BODEGAS-LYNG/00000004008593-282529001.html
BODEGAS NESTARES EGUIZABAL,Spain,"C/Alberto Villanueva 82-84, Galilea 26144",https://www.nestareseguizabal.com/,bodegas@nestareseguizabal.com,https://www.europages.co.uk/BODEGAS-NESTARES-EGUIZABAL/00000005413311-750284001.html
CONER D.O.O.,Croatia,"Masarykova 9, Bjelovar 43000",http://www.coner.hr/,,https://www.europages.co.uk/CONER-DOO/00000004691426-490245001.html
PERSONALSERVICE ALBA SRL,Romania,"Alba Iulia, str. Liviu Rebreanu 17 C, Kreis Alba, Alba Iulia 510080",,,https://www.europages.co.uk/PERSONALSERVICE-ALBA-SRL/00000005445411-784307001.html
AZIENDA VINICOLA VINCENZO TORTORA,Italy,"Via Romana 7, Pagani 84016",http://www.vinitortora.com/,,https://www.europages.co.uk/AZIENDA-VINICOLA-VINCENZO-TORTORA/00000003868553-165563001.html
WITH US WINE,Belgium,"meersstraat 108c, Sint-Katherina-Lombeek 1742",https://withus-wine.com/,karine@withus-wine.com,https://www.europages.co.uk/WITH-US-WINE/00000005546923-001.html
VITISERVE GMBH,Germany,"Sandtal 1, Sommerhausen 97286",https://www.reben.de/,info@reben.de,https://www.europages.co.uk/VITISERVE-GMBH/00000005541169-001.html
SOCIETA' AGRICOLA VILLA LOGGIO S.R.L.,Italy,"LOCALITA' CIGNANO, Cortona 52044",http://www.villaloggio.com/,info@importeria.com,https://www.europages.co.uk/SOCIETA-AGRICOLA-VILLA-LOGGIO-SRL/SEAC001018856-001.html
BODEGAS RAMÓN BILBAO,Spain,"Avenida De Santo Domingo 34, Haro, La Rioja 26200",http://www.bodegasramonbilbao.es/,,https://www.europages.co.uk/BODEGAS-RAMON-BILBAO/00000003457275-45821001.html
SED DE VINOS,Spain,"Playa de Benidorm, 60 28290 , LOS BARRANCOS , LAS ROZAS , MADRID, Madrid 28290",http://www.sedevinos.com/,,https://www.europages.co.uk/SED-DE-VINOS/00000003981369-249775001.html
TORTELLA VERONA NCC,Italy,"Via del Artigianato 98, Sommacampagna 37066",http://www.veronancc.it/,info@veronancc.it,https://www.europages.co.uk/TORTELLA-VERONA-NCC/00000004699327-497967001.html
Lantos Muanyagfeldolgozo Kft.,Hungary,"Kiss E. utca 140., Soltvadkert 6230",https://lantoscapsule.com/,info@lantoscapsule.hu,https://www.europages.co.uk/en/company/lantos-muanyagfeldolgozo-kft-22281757
RTB SRL,Italy,"Via della Chiesa 10, Gallo D'alba 12060",http://www.rtbenologia.it/,,https://www.europages.co.uk/RTB-SRL/00000004702603-001.html
AUTOTRASPORTI CARRINO,Italy,"VIA IMBRIANI, 4, Nardo' 73048",,,https://www.europages.co.uk/AUTOTRASPORTI-CARRINO/00000004652928-455017001.html
ALTAVINS VITICULTORS,Spain,"CTRA. VILLALBA DELS ARCS, S/N, Batea 43786",http://www.altavins.com/,altavins@altavins.com,https://www.europages.co.uk/ALTAVINS-VITICULTORS/00000004607957-419998001.html
ABBADIA ARDENGA IL POGGIO,Italy,"Via Romana 139, Montalcino 53024",http://www.abbadiardengapoggio.com/,info@abbadiardengapoggio.it,https://www.europages.co.uk/ABBADIA-ARDENGA-IL-POGGIO/SEAC000007491-001.html
DIOXIPPE,France,"ROUTE DE SAUCATS - ZA JARRY, Cestas 33610",http://www.dioxippe.com/,,https://www.europages.co.uk/DIOXIPPE/00000003893309-183464001.html
SABORES DEL PLATA,Spain,"ISLAS PITIUSAS, 72280290, Las Rozas-Madrid 28290",,,https://www.europages.co.uk/SABORES-DEL-PLATA/00000004610530-422862001.html
BODEGAS ATREVINO,Spain,"Camino Nuevo, 50, La Matanza de Acentejo 38370",https://bodegasatrevino.com/,info@bodegasatrevino.com,https://www.europages.co.uk/en/company/bodegas-atrevino-22307900
CASALE MATTIA,Italy,"VIA XX SETTEMBRE 48, Frascati 00044",https://www.casalemattia.it/,,https://www.europages.co.uk/CASALE-MATTIA/00000005413296-750243001.html
CANTINE VITEVIS,Italy,"Viale Europa 151, Montecchio Maggiore 36075",http://www.vitevis.com/,vitevis@legalmail.it,https://www.europages.co.uk/CANTINE-VITEVIS/SEAC006884519-001.html
BODEGAS VEGA SAÚCO,Spain,"Av. de los Comuneros, 108, Morales De Toro 49810",http://www.vegasauco.es/,,https://www.europages.co.uk/BODEGAS-VEGA-SAUCO/00000004528481-330372001.html
SARTIRANO E FIGLI CANTINE E VIGNETI S.R.L.,Italy,"26 Borgo Bussia, Monforte D'Alba 12065",http://www.sansilvestrovini.com/,,https://www.europages.co.uk/SARTIRANO-E-FIGLI-CANTINE-E-VIGNETI-SRL/SEAC000661247-001.html
CANTINA GIAMPIETRO PUGGIONI SRL,Italy,"Via Nuoro,11, Mamoiada 08024",http://www.cantinagiampietropuggioni.it/,cantinapuggioni@hotmail.it,https://www.europages.co.uk/CANTINA-GIAMPIETRO-PUGGIONI-SRL/00000003929971-209996001.html
WINERY,Cyprus,"8 Georgiou Christodoulou Street, Acropolis, Nicosia 2014",,,https://www.europages.co.uk/WINERY/CYP001577-00101.html
DIMASUR DE EQUIPAMIENTO S.L.,United Kingdom,"CALLE ALORA 17, Malaga 29004",http://dimasur.es/,info@dimasur.es,https://www.europages.co.uk/DIMASUR-DE-EQUIPAMIENTO-SL/00000004732418-532286001.html
SABINI & ASSOCIATES REAL ESTATE,Italy,"Via de' Tornabuoni, 15, Firenze 50123",http://sabiniassociates.com/,info@sabiniassociates.com,https://www.europages.co.uk/SABINI-ASSOCIATES-REAL-ESTATE/00000004598723-415517001.html
ECOVIN BUNDESVERBAND ÖKOLOGISCHER WEINBAU E. V.,Germany,"Wormser Strasse 162, Oppenheim 55276",http://www.ecovin.de/,info@ecovin.de,https://www.europages.co.uk/ECOVIN-BUNDESVERBAND-OKOLOGISCHER-WEINBAU-E-V/00000004855239-001.html
TIPOGRAFIA MADONNA DELLA QUERCE,Italy,"Via Di Totona, 2, Montepulciano 53045",http://www.tipografiaquerce.com/,info@tipoquerce.it,https://www.europages.co.uk/TIPOGRAFIA-MADONNA-DELLA-QUERCE/SEAC000241219-001.html
INDUSTRIE-TECHNIK KIENZLER GMBH & CO. KG,Germany,"Auf Der Haid 2, Vogtsburg 79235",http://www.itk-kienzler.de/,info@itk-kienzler.de,https://www.europages.co.uk/INDUSTRIETECHNIK-KIENZLER-GMBH-CO-KG/00000005439263-001.html
MICHALAKIS BROS S.A. WINERY LATO,Greece,"Industr. Area Of Iraklio, Iraklio 710 01",https://www.michalakis.gr/,"dpo@michalakis.gr.we, dpo@michalakis.gr, complaints@dpa.gr",https://www.europages.co.uk/MICHALAKIS-BROS-SA-WINERY-LATO/GRC002605-00101.html
Bodega Les Freses,Spain,"Pta. Alqueria De Ferrando S/N, , Spain, Jesus Pobre - Denia, 03749",https://www.lesfreses.com/,,https://www.europages.co.uk/en/company/bodega-les-freses-22317857
ULRICH ALLENDORF UND CHRISTINE SCHÖNLEBER,Germany,"Kirchstrasse 69, Oestrich-Winkel 65375",http://www.allendorf.de/,allendorf@allendorf.de,https://www.europages.co.uk/ULRICH-ALLENDORF-UND-CHRISTINE-SCHONLEBER/00000004926762-001.html
CELLER L'ARC,Spain,"San Roque Nº5, Beniatjar 46844",,,https://www.europages.co.uk/CELLER-LARC/00000003514975-57091001.html
BODEGAS Y VIÑEDOS BARON D'ALBA,Spain,"Partida Vilar la Call, 10, Les Useres 12118",http://www.barondalba.com/,,https://www.europages.co.uk/BODEGAS-Y-VINEDOS-BARON-DALBA/00000004573049-001.html
VOLESPÒ,Italy,"via Napoli, Castel Volturno 81030",,,https://www.europages.co.uk/VOLESPO/00000004717385-515653001.html
CHARMWELL COMPANY L.T.D.,Italy,"via Macchia Grande, Latina 41100",,,https://www.europages.co.uk/CHARMWELL-COMPANY-LTD/00000004675428-476844001.html
BAR RISTORANTE PIZZERIA CAFFÈ LE LOGGE,Italy,"Piazza Giacomo Matteotti, 32, Greve In Chianti 50022",https://www.pizzeriacaffelelogge.it/,info@pizzeriacaffelelogge.it,https://www.europages.co.uk/BAR-RISTORANTE-PIZZERIA-CAFFE-LE-LOGGE/00000005320616-617420001.html
GELISI ANTONIO,Italy,"Via Pola 5 - 33080 San Quirino (PN), San Quirino 33080",https://antoniogelisi.com/,roberta@antoniogelisi.com,https://www.europages.co.uk/GELISI-ANTONIO/00000005520082-001.html
ADEGA COOPERATIVA DE PENALVA DO CASTELO CRL,Portugal,"Calvário - Ínsua, Penalva Do Castelo 3550-167",http://www.adegapenalva.com/,geral@adegapenalva.com,https://www.europages.co.uk/ADEGA-COOPERATIVA-DE-PENALVA-DO-CASTELO-CRL/PRT035153-00101.html
BODEGAS BOCOPA,Spain,"Paraje Les Pedreres Autovia A31 , Alicante 03669",https://www.bocopa.com/,"info@bocopa.com, enoturismo@bocopa.com, tienda.online@bocopa.com",https://www.europages.co.uk/en/company/bodegas-bocopa-22304911
CHATEAU GARRAUD-TREYTINS,France,"3 Les garrauderies, Neac 33500",https://www.chateaugarraud.fr/,contact@chateaugarraud.fr,https://www.europages.co.uk/CHATEAU-GARRAUDTREYTINS/00000005387454-705133001.html
ENOLTECH,Italy,"via Ottaviana 7/a, Montegrotto Terme 35036",http://www.enoltech.com/,,https://www.europages.co.uk/ENOLTECH/00000004000531-271294001.html
ÖKOLOGISCHES WEIN- UND SEKTGUT FRANZ BRAUN,Germany,"Weinstrasse 10, Ranschbach 76829",http://www.meinbiowinzer.de/,info@meinbiowinzer.de,https://www.europages.co.uk/OKOLOGISCHES-WEIN-UND-SEKTGUT-FRANZ-BRAUN/00000005059182-001.html
ENVIAVINOS,Spain,"Avenida de Murcia 29, Jumilla 30520",https://www.enviavinos.com/,,https://www.europages.co.uk/ENVIAVINOS/00000005400230-729543001.html
FIKARDOS WINERY LTD,Cyprus,"Mesogi Industrial Area,, Paphos 8061",https://www.fikardoswines.com.cy/,,https://www.europages.co.uk/FIKARDOS-WINERY-LTD/CYP001383-00101.html
MATERIEL VINICOLE MEDOCAIN,France,"ZA LA MOTHE, SAINT-LAURENT DU MEDOC 33112",http://www.materiel-vinicole.fr/,,https://www.europages.co.uk/MATERIEL-VINICOLE-MEDOCAIN/00000003897399-186069001.html
Sustainable Grove FlexCo,Austria,"Heiligenstädter Straße 81-87, 3/40, Wien 1190",https://sustainablegrove.com/,filler@godaddy.com,https://www.europages.co.uk/en/company/sustainable-grove-flexco-22286852
VINS CAN MAS SL,Spain,"CALLE DEL TURISME, 5, 17253, VALL-LLOBREGA, Girona., CALLE DEL TURISME, 5, 17253, VALL-LLOBREGA, Girona., Girona 17253",https://vinscanmas.es/,,https://www.europages.co.uk/en/company/vins-can-mas-sl-22290059
